"2013-05-07 10:35:52","3","2","2","5","147.252.66.114","145"
"2013-05-07 10:36:26","1","3","1","(297,279),(95,279),(95,306),(290,306),(296,281),","147.252.66.114","146"
"2013-05-07 10:36:52","1","3","3","(373,304),(193,304),(193,318),(377,318),(372,305),","147.252.66.114","147"
"2013-05-07 10:37:08","1","3","2","(272,301),(140,301),(140,311),(273,311),(273,301),","147.252.66.114","148"
"2013-05-07 10:37:30","1","3","4","(184,308),(278,308),(278,331),(188,331),(185,310),","147.252.66.114","149"
"2013-05-07 10:38:02","1","1","2","(331,137),(303,210),(378,236),(370,142),(333,136),","147.252.66.114","150"
"2013-05-07 10:38:26","1","1","1","(333,132),(309,261),(351,270),(366,141),(331,131),","147.252.66.114","151"
"2013-05-07 10:38:51","1","2","2","(159,219),(73,219),(73,55),(156,55),(156,221),","147.252.66.114","152"
"2013-05-07 10:39:07","1","2","6","(145,67),(75,67),(75,218),(146,218),(146,66),","147.252.66.114","153"
"2013-05-07 10:39:28","1","2","7","(419,102),(349,102),(349,223),(420,223),(420,105),","147.252.66.114","154"
"2013-05-07 10:39:37","1","2","1",,"147.252.66.114","155"
"2013-05-07 10:40:00","1","2","5","(402,224),(297,224),(297,90),(401,90),(401,222),","147.252.66.114","156"
"2013-05-07 10:40:42","1","2","4","(67,93),(191,93),(191,290),(67,290),(67,93),","147.252.66.114","157"
"2013-05-07 10:41:01","1","2","3","(429,293),(339,293),(339,77),(428,77),(428,292),","147.252.66.114","158"
"2013-05-07 11:07:10","3","1","1","1","147.252.116.128","159"
"2013-05-07 11:07:26","3","1","2","1","147.252.116.128","160"
"2013-05-08 03:35:27","2","3","1","(290,292)","46.7.132.96","161"
"2013-05-08 03:35:42","2","3","2","(230,336)","46.7.132.96","162"
"2013-05-08 03:35:56","2","3","3","(286,330)","46.7.132.96","163"
"2013-05-08 03:36:05","2","3","4","(243,219)","46.7.132.96","164"
"2013-05-08 03:36:17","2","2","6","(109,162)","46.7.132.96","165"
"2013-05-08 03:36:39","2","2","3","(393,149)","46.7.132.96","166"
"2013-05-08 03:36:47","2","2","4","(110,157)","46.7.132.96","167"
"2013-05-08 03:36:53","2","2","2","(100,148)","46.7.132.96","168"
"2013-05-08 03:36:59","2","2","5","(363,137)","46.7.132.96","169"
"2013-05-08 03:37:10","2","2","1","(245,194)","46.7.132.96","170"
"2013-05-08 03:37:18","2","2","7","(307,196)","46.7.132.96","171"
"2013-05-08 03:37:30","2","1","1","(331,201)","46.7.132.96","172"
"2013-05-08 03:37:41","2","1","2","(323,175)","46.7.132.96","173"
"2013-05-08 03:38:10","1","2","4","(98,69),(193,77),(194,196),(95,199),(98,68),","46.7.132.96","174"
"2013-05-08 03:38:20","1","2","3","(406,187),(344,189),(340,69),(398,65),(406,185),","46.7.132.96","175"
"2013-05-08 03:38:29","1","2","6","(98,106),(220,111),(231,275),(127,283),(100,109),","46.7.132.96","176"
"2013-05-08 03:38:38","1","2","7","(402,97),(287,101),(293,266),(425,275),(405,96),","46.7.132.96","177"
"2013-05-08 03:38:50","1","2","2","(84,217),(159,218),(159,119),(86,109),(84,213),","46.7.132.96","178"
"2013-05-08 03:39:02","1","2","5","(412,290),(315,284),(309,105),(395,99),(411,287),","46.7.132.96","179"
"2013-05-08 03:39:15","1","2","1","(212,133),(256,128),(287,150),(297,192),(296,236),(292,252),(264,279),(223,289),(205,258),(193,215),(191,170),(211,132),","46.7.132.96","180"
"2013-05-08 03:39:25","1","3","2","(93,299),(349,301),(349,366),(88,363),(93,299),","46.7.132.96","181"
"2013-05-08 03:39:32","1","3","3","(154,300),(406,301),(407,363),(148,358),(153,297),","46.7.132.96","182"
"2013-05-08 03:39:40","1","3","1","(103,267),(329,272),(316,331),(97,325),(100,268),","46.7.132.96","183"
"2013-05-08 03:39:51","1","3","4","(228,202),(278,199),(279,250),(207,258),(227,202),","46.7.132.96","184"
"2013-05-08 03:40:02","1","1","2","(300,133),(372,143),(339,217),(277,209),(297,132),","46.7.132.96","185"
"2013-05-08 03:40:13","1","1","1","(277,135),(381,138),(375,264),(275,263),(279,133),","46.7.132.96","186"
"2013-05-08 03:40:22","3","1","2","1","46.7.132.96","187"
"2013-05-08 03:40:24","3","1","1","1","46.7.132.96","188"
"2013-05-08 03:40:30","3","3","2","1","46.7.132.96","189"
"2013-05-08 03:40:34","3","3","4","3","46.7.132.96","190"
"2013-05-08 03:40:38","3","3","1","1","46.7.132.96","191"
"2013-05-08 03:40:42","3","3","3","2","46.7.132.96","192"
"2013-05-08 03:40:50","3","2","5","3","46.7.132.96","193"
"2013-05-08 03:40:54","3","2","3","2","46.7.132.96","194"
"2013-05-08 03:40:58","3","2","6","5","46.7.132.96","195"
"2013-05-08 03:41:01","3","2","2","1","46.7.132.96","196"
"2013-05-08 03:41:05","3","2","7","2","46.7.132.96","197"
"2013-05-08 03:41:09","3","2","4","1","46.7.132.96","198"
"2013-05-08 03:41:12","3","2","1","1","46.7.132.96","199"
"2013-05-08 12:46:11","3","2","5","2","89.101.11.79","200"
"2013-05-08 12:46:43","3","2","1","1","89.101.11.79","201"
"2013-05-08 12:47:05","3","2","4","1","89.101.11.79","202"
"2013-05-08 12:47:20","3","2","3","1","89.101.11.79","203"
"2013-05-08 12:47:54","3","2","6","2","89.101.11.79","204"
"2013-05-08 12:48:15","3","2","7","4","89.101.11.79","205"
"2013-05-08 12:48:28","3","2","2","1","89.101.11.79","206"
"2013-05-08 12:48:48","3","3","4","1","89.101.11.79","207"
"2013-05-08 12:49:01","3","3","3","5","89.101.11.79","208"
"2013-05-08 12:49:24","3","3","2","1","89.101.11.79","209"
"2013-05-08 12:49:32","3","3","1","2","89.101.11.79","210"
"2013-05-08 12:50:03","3","1","1","1","89.101.11.79","211"
"2013-05-08 12:50:20","3","1","2","2","89.101.11.79","212"
"2013-05-08 12:50:46","1","3","2","(113,224),(78,274),(86,362),(386,352),(382,246),(298,206),(130,213),(116,224),","89.101.11.79","213"
"2013-05-08 12:51:04","1","3","1","(80,147),(79,340),(396,335),(380,219),(192,156),(87,150),","89.101.11.79","214"
"2013-05-08 12:51:21","1","3","4","(119,117),(375,143),(466,310),(440,365),(120,363),(76,154),(121,118),","89.101.11.79","215"
"2013-05-08 12:51:53","1","3","3","(107,236),(107,336),(132,357),(460,359),(450,253),(369,236),(104,233),","89.101.11.79","216"
"2013-05-08 12:52:15","1","2","4","(74,97),(251,92),(253,296),(73,304),(74,96),","89.101.11.79","217"
"2013-05-08 12:52:34","1","2","1","(112,88),(202,92),(223,287),(110,300),(107,86),","89.101.11.79","218"
"2013-05-08 12:52:46","1","2","3","(300,78),(426,84),(424,301),(293,276),(297,80),","89.101.11.79","219"
"2013-05-08 12:53:08","1","2","5","(243,90),(250,318),(417,316),(420,86),(247,93),(249,90),(243,90),","89.101.11.79","220"
"2013-05-08 12:53:22","1","2","2","(68,77),(211,85),(220,296),(65,304),(67,76),","89.101.11.79","221"
"2013-05-08 12:53:43","1","2","7","(284,65),(297,326),(430,332),(427,73),(289,65),","89.101.11.79","222"
"2013-05-08 12:53:55","1","2","6","(69,86),(195,85),(197,316),(69,314),(72,86),","89.101.11.79","223"
"2013-05-08 12:54:15","1","1","2","(335,93),(459,136),(418,297),(278,249),(332,92),","89.101.11.79","224"
"2013-05-08 12:54:39","1","1","1","(323,115),(428,142),(399,313),(301,285),(325,117),","89.101.11.79","225"
"2013-05-08 12:54:53","2","1","2","(319,108)","89.101.11.79","226"
"2013-05-08 12:55:02","2","1","1","(399,136)","89.101.11.79","227"
"2013-05-08 12:55:15","2","2","2","(108,157)","89.101.11.79","228"
"2013-05-08 12:55:26","2","2","6","(187,178)","89.101.11.79","229"
"2013-05-08 12:55:37","2","2","3","(411,169)","89.101.11.79","230"
"2013-05-08 12:55:47","2","2","1","(199,194)","89.101.11.79","231"
"2013-05-08 12:55:55","2","2","4","(100,159)","89.101.11.79","232"
"2013-05-08 12:56:04","2","2","7","(383,180)","89.101.11.79","233"
"2013-05-08 12:56:09","2","2","5","(363,167)","89.101.11.79","234"
"2013-05-08 12:56:16","2","3","2","(246,322)","89.101.11.79","235"
