2010-04-29 12:00:36,470 [main] INFO  XML2Utt WordsEn Power-on self test complete.
2010-04-29 12:00:36,470 [main] INFO  XML2Utt PosEn Module started (PARTSOFSPEECH->FREETTS_POS, locale en).
2010-04-29 12:00:36,470 [main] INFO  FreeTTSVoices Loading US English FreeTTS voices...
2010-04-29 12:00:36,470 [main] INFO  FreeTTSVoices done.
2010-04-29 12:00:36,470 [main] INFO  XML2Utt PosEn Starting power-on self test.
2010-04-29 12:00:36,470 [main] INFO  XML2Utt PosEn Power-on self test complete.
2010-04-29 12:00:36,470 [main] INFO  PronunciationModel Module started (INTONATION->ALLOPHONES, locale en).
2010-04-29 12:00:36,470 [main] INFO  PronunciationModel Starting power-on self test.
2010-04-29 12:00:36,470 [main] INFO  PronunciationModel Power-on self test complete.
2010-04-29 12:00:36,470 [main] INFO  OpenNLPPosTagger Module started (WORDS->PARTSOFSPEECH, locale en).
2010-04-29 12:00:37,516 [main] INFO  OpenNLPPosTagger Starting power-on self test.
2010-04-29 12:00:37,529 [main] INFO  OpenNLPPosTagger Power-on self test complete.
2010-04-29 12:00:37,529 [main] INFO  MbrolaCaller Module started (MBROLA->AUDIO, locale null).
2010-04-29 12:00:37,529 [main] INFO  MaryXMLToMbrola Module started (ACOUSTPARAMS->MBROLA, locale null).
2010-04-29 12:00:37,532 [main] INFO  Voice      Registering voice `us1': female, locale en_US
2010-04-29 12:00:37,543 [main] INFO  Voice      New default voice for locale en_US: us1 (desire 50)
2010-04-29 12:00:37,543 [main] INFO  Voice      Registering voice `us3': male, locale en_US
2010-04-29 12:00:37,544 [main] INFO  MbrolaSynthesizer started.
2010-04-29 12:00:37,545 [main] INFO  UnitSelectionSynthesizer started.
2010-04-29 12:00:37,559 [main] INFO  TargetFeatureLister Module started (ACOUSTPARAMS->TARGETFEATURES, locale null).
2010-04-29 12:00:37,559 [main] INFO  HTSEngine  Module started (TARGETFEATURES->AUDIO, locale null).
2010-04-29 12:00:37,816 [main] INFO  HMMVoice   Loading Mixed Excitation Filters File:
2010-04-29 12:00:37,870 [main] INFO  HMMVoice   Loading Tree Set in CARTs:
2010-04-29 12:00:37,871 [main] INFO  PhoneTranslator loading tricky phones from file: /home/czikus/CurCode/CogXSS10Orange/tools/mary/lib/voices/cmu-slt-hsmm/trickyPhones.txt
2010-04-29 12:00:37,872 [main] INFO  PhoneTranslator   @ -->  en1
2010-04-29 12:00:37,872 [main] INFO  PhoneTranslator   @U -->  en2
2010-04-29 12:00:37,872 [main] INFO  PhoneTranslator   _ -->  en3
2010-04-29 12:00:37,872 [main] INFO  PhoneTranslator   r= -->  en4
2010-04-29 12:00:37,872 [main] INFO  PhoneTranslator   { -->  en5
2010-04-29 12:00:37,872 [main] INFO  HTSCARTReader loadPdfs reading: /home/czikus/CurCode/CogXSS10Orange/tools/mary/lib/voices/cmu-slt-hsmm/dur.pdf
2010-04-29 12:00:37,872 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:0]=545
2010-04-29 12:00:37,873 [main] INFO  HTSCARTReader load: reading /home/czikus/CurCode/CogXSS10Orange/tools/mary/lib/voices/cmu-slt-hsmm/tree-dur.inf
2010-04-29 12:00:37,900 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 544 Decision nodes and 545 Leaf nodes.
2010-04-29 12:00:37,901 [main] INFO  HTSCARTReader load: CART[0], total number of nodes in this CART: 1089
2010-04-29 12:00:37,901 [main] INFO  HTSCARTReader loadPdfs reading: /home/czikus/CurCode/CogXSS10Orange/tools/mary/lib/voices/cmu-slt-hsmm/lf0.pdf
2010-04-29 12:00:37,901 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:0]=411
2010-04-29 12:00:37,902 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:1]=410
2010-04-29 12:00:37,902 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:2]=624
2010-04-29 12:00:37,902 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:3]=401
2010-04-29 12:00:37,902 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:4]=330
2010-04-29 12:00:37,921 [main] INFO  HTSCARTReader load: reading /home/czikus/CurCode/CogXSS10Orange/tools/mary/lib/voices/cmu-slt-hsmm/tree-lf0.inf
2010-04-29 12:00:37,928 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 410 Decision nodes and 411 Leaf nodes.
2010-04-29 12:00:37,929 [main] INFO  HTSCARTReader load: CART[0], total number of nodes in this CART: 821
2010-04-29 12:00:37,963 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 409 Decision nodes and 410 Leaf nodes.
2010-04-29 12:00:37,963 [main] INFO  HTSCARTReader load: CART[1], total number of nodes in this CART: 819
2010-04-29 12:00:37,997 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 623 Decision nodes and 624 Leaf nodes.
2010-04-29 12:00:37,997 [main] INFO  HTSCARTReader load: CART[2], total number of nodes in this CART: 1247
2010-04-29 12:00:38,004 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 400 Decision nodes and 401 Leaf nodes.
2010-04-29 12:00:38,004 [main] INFO  HTSCARTReader load: CART[3], total number of nodes in this CART: 801
2010-04-29 12:00:38,009 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 329 Decision nodes and 330 Leaf nodes.
2010-04-29 12:00:38,009 [main] INFO  HTSCARTReader load: CART[4], total number of nodes in this CART: 659
2010-04-29 12:00:38,026 [main] INFO  HTSCARTReader loadPdfs reading: /home/czikus/CurCode/CogXSS10Orange/tools/mary/lib/voices/cmu-slt-hsmm/mgc.pdf
2010-04-29 12:00:38,027 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:0]=247
2010-04-29 12:00:38,027 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:1]=221
2010-04-29 12:00:38,027 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:2]=313
2010-04-29 12:00:38,027 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:3]=302
2010-04-29 12:00:38,028 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:4]=227
2010-04-29 12:00:38,111 [main] INFO  HTSCARTReader load: reading /home/czikus/CurCode/CogXSS10Orange/tools/mary/lib/voices/cmu-slt-hsmm/tree-mgc.inf
2010-04-29 12:00:38,114 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 246 Decision nodes and 247 Leaf nodes.
2010-04-29 12:00:38,115 [main] INFO  HTSCARTReader load: CART[0], total number of nodes in this CART: 493
2010-04-29 12:00:38,118 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 220 Decision nodes and 221 Leaf nodes.
2010-04-29 12:00:38,118 [main] INFO  HTSCARTReader load: CART[1], total number of nodes in this CART: 441
2010-04-29 12:00:38,123 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 312 Decision nodes and 313 Leaf nodes.
2010-04-29 12:00:38,123 [main] INFO  HTSCARTReader load: CART[2], total number of nodes in this CART: 625
2010-04-29 12:00:38,179 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 301 Decision nodes and 302 Leaf nodes.
2010-04-29 12:00:38,179 [main] INFO  HTSCARTReader load: CART[3], total number of nodes in this CART: 603
2010-04-29 12:00:38,183 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 226 Decision nodes and 227 Leaf nodes.
2010-04-29 12:00:38,183 [main] INFO  HTSCARTReader load: CART[4], total number of nodes in this CART: 453
2010-04-29 12:00:38,183 [main] INFO  HTSCARTReader loadPdfs reading: /home/czikus/CurCode/CogXSS10Orange/tools/mary/lib/voices/cmu-slt-hsmm/str.pdf
2010-04-29 12:00:38,183 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:0]=173
2010-04-29 12:00:38,184 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:1]=182
2010-04-29 12:00:38,184 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:2]=178
2010-04-29 12:00:38,184 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:3]=169
2010-04-29 12:00:38,184 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:4]=151
2010-04-29 12:00:38,201 [main] INFO  HTSCARTReader load: reading /home/czikus/CurCode/CogXSS10Orange/tools/mary/lib/voices/cmu-slt-hsmm/tree-str.inf
2010-04-29 12:00:38,204 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 172 Decision nodes and 173 Leaf nodes.
2010-04-29 12:00:38,204 [main] INFO  HTSCARTReader load: CART[0], total number of nodes in this CART: 345
2010-04-29 12:00:38,229 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 181 Decision nodes and 182 Leaf nodes.
2010-04-29 12:00:38,229 [main] INFO  HTSCARTReader load: CART[1], total number of nodes in this CART: 363
2010-04-29 12:00:38,232 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 177 Decision nodes and 178 Leaf nodes.
2010-04-29 12:00:38,232 [main] INFO  HTSCARTReader load: CART[2], total number of nodes in this CART: 355
2010-04-29 12:00:38,235 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 168 Decision nodes and 169 Leaf nodes.
2010-04-29 12:00:38,235 [main] INFO  HTSCARTReader load: CART[3], total number of nodes in this CART: 337
2010-04-29 12:00:38,238 [main] INFO  HTSCARTReader loadStateTree: loaded CART contains 150 Decision nodes and 151 Leaf nodes.
2010-04-29 12:00:38,238 [main] INFO  HTSCARTReader load: CART[4], total number of nodes in this CART: 301
2010-04-29 12:00:38,238 [main] INFO  HTSCARTReader loadPdfs reading: /home/czikus/CurCode/CogXSS10Orange/tools/mary/lib/voices/cmu-slt-hsmm/mag.pdf
2010-04-29 12:00:38,238 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:0]=263
2010-04-29 12:00:38,238 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:1]=263
2010-04-29 12:00:38,238 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:2]=452
2010-04-29 12:00:38,238 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:3]=288
2010-04-29 12:00:38,238 [main] INFO  HTSCARTReader loadPdfs: numPdf[state:4]=221
