5, 0.7853981633974483, 0.75, 3, 0.1496649292628444
5, 0.7853981633974483, 0.75, 4, 0.14930015552099535
5, 0.7853981633974483, 0.75, 5, 0.1495398773006135
5, 0.7853981633974483, 0.75, 6, 0.13496448303078137
5, 0.7853981633974483, 0.75, 7, 0.15195702225633154
5, 0.7853981633974483, 0.75, 8, 0.15475255302435192
5, 0.7853981633974483, 0.75, 9, 0.14211309523809523
6, 1.5707963267948966, 0.75, 0, 0.09659090909090909
6, 1.5707963267948966, 0.75, 1, 0.11077389984825493
6, 1.5707963267948966, 0.75, 2, 0.08771929824561403
6, 1.5707963267948966, 0.75, 3, 0.09463276836158192
6, 1.5707963267948966, 0.75, 4, 0.08941877794336811
6, 1.5707963267948966, 0.75, 5, 0.09857142857142857
6, 1.5707963267948966, 0.75, 6, 0.10806916426512968
6, 1.5707963267948966, 0.75, 7, 0.1019202363367799
6, 1.5707963267948966, 0.75, 8, 0.09232954545454546
6, 1.5707963267948966, 0.75, 9, 0.0957004160887656
7, 2.356194490192345, 0.75, 0, 0.0
7, 2.356194490192345, 0.75, 1, 0.0
7, 2.356194490192345, 0.75, 2, 0.0
7, 2.356194490192345, 0.75, 3, 0.0
7, 2.356194490192345, 0.75, 4, 0.0
7, 2.356194490192345, 0.75, 5, 0.0
7, 2.356194490192345, 0.75, 6, 0.0
7, 2.356194490192345, 0.75, 7, 0.0
7, 2.356194490192345, 0.75, 8, 0.0
7, 2.356194490192345, 0.75, 9, 0.0
8, -3.141592653589793, 1.0, 0, 0.5674074074074074
8, -3.141592653589793, 1.0, 1, 0.581294964028777
8, -3.141592653589793, 1.0, 2, 0.5521739130434783
8, -3.141592653589793, 1.0, 3, 0.5886627906976745
8, -3.141592653589793, 1.0, 4, 0.5838150289017341
8, -3.141592653589793, 1.0, 5, 0.7117117117117117
8, -3.141592653589793, 1.0, 6, 0.5939306358381503
8, -3.141592653589793, 1.0, 7, 0.600864553314121
8, -3.141592653589793, 1.0, 8, 0.5953757225433526
8, -3.141592653589793, 1.0, 9, 0.6103703703703703
9, -2.356194490192345, 1.0, 0, 0.3983516483516483
9, -2.356194490192345, 1.0, 1, 0.35624123422159887
9, -2.356194490192345, 1.0, 2, 0.3930635838150289
9, -2.356194490192345, 1.0, 3, 0.3603851444291609
9, -2.356194490192345, 1.0, 4, 0.39436619718309857
9, -2.356194490192345, 1.0, 5, 0.3607242339832869
9, -2.356194490192345, 1.0, 6, 0.4090909090909091
9, -2.356194490192345, 1.0, 7, 0.3828016643550624
9, -2.356194490192345, 1.0, 8, 0.329608938547486
9, -2.356194490192345, 1.0, 9, 0.3693181818181818
10, -1.5707963267948966, 1.0, 0, 0.2869022869022869
10, -1.5707963267948966, 1.0, 1, 0.2885032537960954
10, -1.5707963267948966, 1.0, 2, 0.2922077922077922
10, -1.5707963267948966, 1.0, 3, 0.29978118161925604
10, -1.5707963267948966, 1.0, 4, 0.2951167728237792
10, -1.5707963267948966, 1.0, 5, 0.29707112970711297
10, -1.5707963267948966, 1.0, 6, 0.3078556263269639
10, -1.5707963267948966, 1.0, 7, 0.297008547008547
10, -1.5707963267948966, 1.0, 8, 0.3090507726269316
10, -1.5707963267948966, 1.0, 9, 0.25894736842105265
11, -0.7853981633974483, 1.0, 0, 0.35704323570432356
11, -0.7853981633974483, 1.0, 1, 0.4094151212553495
11, -0.7853981633974483, 1.0, 2, 0.4161931818181818
11, -0.7853981633974483, 1.0, 3, 0.42836879432624114
11, -0.7853981633974483, 1.0, 4, 0.4011379800853485
11, -0.7853981633974483, 1.0, 5, 0.4167812929848693
11, -0.7853981633974483, 1.0, 6, 0.4065934065934066
11, -0.7853981633974483, 1.0, 7, 0.4616858237547893
11, -0.7853981633974483, 1.0, 8, 0.40193370165745856
11, -0.7853981633974483, 1.0, 9, 0.3941908713692946
12, 0.0, 1.0, 0, 0.42099447513812155
12, 0.0, 1.0, 1, 0.45415318230852214
12, 0.0, 1.0, 2, 0.47072072072072074
12, 0.0, 1.0, 3, 0.4758241758241758
12, 0.0, 1.0, 4, 0.45556805399325084
12, 0.0, 1.0, 5, 0.4335195530726257
12, 0.0, 1.0, 6, 0.425
12, 0.0, 1.0, 7, 0.4532130777903044
12, 0.0, 1.0, 8, 0.437219730941704
12, 0.0, 1.0, 9, 0.43135011441647597
13, 0.7853981633974483, 1.0, 0, 0.33408071748878926
13, 0.7853981633974483, 1.0, 1, 0.35320088300220753
13, 0.7853981633974483, 1.0, 2, 0.31138392857142855
13, 0.7853981633974483, 1.0, 3, 0.3434004474272931
13, 0.7853981633974483, 1.0, 4, 0.32575757575757575
13, 0.7853981633974483, 1.0, 5, 0.33223322332233224
13, 0.7853981633974483, 1.0, 6, 0.3506787330316742
13, 0.7853981633974483, 1.0, 7, 0.31699346405228757
13, 0.7853981633974483, 1.0, 8, 0.33877995642701525
13, 0.7853981633974483, 1.0, 9, 0.33114035087719296
14, 1.5707963267948966, 1.0, 0, 0.17311608961303462
14, 1.5707963267948966, 1.0, 1, 0.15800865800865802
14, 1.5707963267948966, 1.0, 2, 0.18036529680365296
14, 1.5707963267948966, 1.0, 3, 0.17687074829931973
14, 1.5707963267948966, 1.0, 4, 0.16587677725118483
14, 1.5707963267948966, 1.0, 5, 0.16824644549763032
14, 1.5707963267948966, 1.0, 6, 0.1550925925925926
14, 1.5707963267948966, 1.0, 7, 0.16046511627906976
14, 1.5707963267948966, 1.0, 8, 0.1688888888888889
14, 1.5707963267948966, 1.0, 9, 0.17123287671232876
15, 2.356194490192345, 1.0, 0, 0.15588235294117647
15, 2.356194490192345, 1.0, 1, 0.14660493827160495
15, 2.356194490192345, 1.0, 2, 0.15406976744186046
15, 2.356194490192345, 1.0, 3, 0.1632047477744807
15, 2.356194490192345, 1.0, 4, 0.133428981348637
15, 2.356194490192345, 1.0, 5, 0.1741654571843251
15, 2.356194490192345, 1.0, 6, 0.17005813953488372
15, 2.356194490192345, 1.0, 7, 0.14820359281437126
15, 2.356194490192345, 1.0, 8, 0.14714285714285713
15, 2.356194490192345, 1.0, 9, 0.15056818181818182
16, -3.141592653589793, 1.25, 0, 0.6419213973799127
16, -3.141592653589793, 1.25, 1, 0.6666666666666666
16, -3.141592653589793, 1.25, 2, 0.6804347826086956
16, -3.141592653589793, 1.25, 3, 0.6816239316239316
16, -3.141592653589793, 1.25, 4, 0.6652542372881356
16, -3.141592653589793, 1.25, 5, 0.6673866090712743
16, -3.141592653589793, 1.25, 6, 0.7004405286343612
16, -3.141592653589793, 1.25, 7, 0.6962305986696231
16, -3.141592653589793, 1.25, 8, 0.700218818380744
16, -3.141592653589793, 1.25, 9, 0.6863157894736842
17, -2.356194490192345, 1.25, 0, 0.4247422680412371
17, -2.356194490192345, 1.25, 1, 0.49667405764966743
17, -2.356194490192345, 1.25, 2, 0.45610278372591007
17, -2.356194490192345, 1.25, 3, 0.4573170731707317
17, -2.356194490192345, 1.25, 4, 0.47291666666666665
17, -2.356194490192345, 1.25, 5, 0.41865509761388287
17, -2.356194490192345, 1.25, 6, 0.4925053533190578
17, -2.356194490192345, 1.25, 7, 0.44936708860759494
17, -2.356194490192345, 1.25, 8, 0.488272921108742
17, -2.356194490192345, 1.25, 9, 0.5021367521367521
18, -1.5707963267948966, 1.25, 0, 0.36585365853658536
18, -1.5707963267948966, 1.25, 1, 0.3654618473895582
18, -1.5707963267948966, 1.25, 2, 0.3346938775510204
18, -1.5707963267948966, 1.25, 3, 0.3359073359073359
18, -1.5707963267948966, 1.25, 4, 0.36363636363636365
18, -1.5707963267948966, 1.25, 5, 0.34108527131782945
18, -1.5707963267948966, 1.25, 6, 0.3438735177865613
18, -1.5707963267948966, 1.25, 7, 0.33992094861660077
18, -1.5707963267948966, 1.25, 8, 0.3384615384615385
18, -1.5707963267948966, 1.25, 9, 0.3272058823529412
19, -0.7853981633974483, 1.25, 0, 0.3984819734345351
19, -0.7853981633974483, 1.25, 1, 0.4875717017208413
19, -0.7853981633974483, 1.25, 2, 0.49619771863117873
19, -0.7853981633974483, 1.25, 3, 0.4933078393881453
19, -0.7853981633974483, 1.25, 4, 0.5028790786948176
19, -0.7853981633974483, 1.25, 5, 0.4896810506566604
19, -0.7853981633974483, 1.25, 6, 0.49444444444444446
19, -0.7853981633974483, 1.25, 7, 0.5018939393939394
19, -0.7853981633974483, 1.25, 8, 0.48598130841121495
19, -0.7853981633974483, 1.25, 9, 0.43037974683544306
20, 0.0, 1.25, 0, 0.5268987341772152
20, 0.0, 1.25, 1, 0.4713375796178344
20, 0.0, 1.25, 2, 0.5487421383647799
20, 0.0, 1.25, 3, 0.5402298850574713
20, 0.0, 1.25, 4, 0.5457413249211357
20, 0.0, 1.25, 5, 0.5288461538461539
20, 0.0, 1.25, 6, 0.5175292153589316
20, 0.0, 1.25, 7, 0.5425709515859767
20, 0.0, 1.25, 8, 0.5385906040268457
20, 0.0, 1.25, 9, 0.5163511187607573
21, 0.7853981633974483, 1.25, 0, 0.44375
21, 0.7853981633974483, 1.25, 1, 0.40219092331768386
21, 0.7853981633974483, 1.25, 2, 0.4838709677419355
21, 0.7853981633974483, 1.25, 3, 0.4326923076923077
21, 0.7853981633974483, 1.25, 4, 0.41459627329192544
21, 0.7853981633974483, 1.25, 5, 0.424483306836248
21, 0.7853981633974483, 1.25, 6, 0.45161290322580644
21, 0.7853981633974483, 1.25, 7, 0.42857142857142855
21, 0.7853981633974483, 1.25, 8, 0.46261682242990654
21, 0.7853981633974483, 1.25, 9, 0.47030497592295345
22, 1.5707963267948966, 1.25, 0, 0.2057877813504823
22, 1.5707963267948966, 1.25, 1, 0.2027491408934708
22, 1.5707963267948966, 1.25, 2, 0.20735785953177258
22, 1.5707963267948966, 1.25, 3, 0.19791666666666666
22, 1.5707963267948966, 1.25, 4, 0.2264808362369338
22, 1.5707963267948966, 1.25, 5, 0.2080536912751678
22, 1.5707963267948966, 1.25, 6, 0.20774647887323944
22, 1.5707963267948966, 1.25, 7, 0.20875420875420875
22, 1.5707963267948966, 1.25, 8, 0.2150170648464164
22, 1.5707963267948966, 1.25, 9, 0.2206405693950178
23, 2.356194490192345, 1.25, 0, 0.25842696629213485
23, 2.356194490192345, 1.25, 1, 0.20423892100192678
23, 2.356194490192345, 1.25, 2, 0.21104536489151873
23, 2.356194490192345, 1.25, 3, 0.21657250470809794
23, 2.356194490192345, 1.25, 4, 0.24561403508771928
23, 2.356194490192345, 1.25, 5, 0.2128060263653484
23, 2.356194490192345, 1.25, 6, 0.23668639053254437
23, 2.356194490192345, 1.25, 7, 0.20743639921722112
23, 2.356194490192345, 1.25, 8, 0.19615384615384615
23, 2.356194490192345, 1.25, 9, 0.21689059500959693
